Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalActiveMinutes,PercentActive,Calories
4445114986,4/24/2016,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,244,1196,244,0.169444444,2247
4445114986,4/25/2016,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,179,916,179,0.124305556,2070
4445114986,4/26/2016,6326,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,29,1,180,839,210,0.145833333,2291
4445114986,4/27/2016,7243,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,32,1,194,839,227,0.157638889,2361
4445114986,4/28/2016,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,236,762,236,0.163888889,2203
4445114986,4/29/2016,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,226,1106,226,0.156944444,2196
4445114986,4/30/2016,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,290,797,290,0.201388889,2363
4445114986,5/1/2016,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,240,741,240,0.166666667,2246
4445114986,5/2/2016,6910,4.75,4.75,0,2.210000038,0.189999998,2.349999905,27,4,200,667,231,0.160416667,2336
4445114986,5/3/2016,7502,5.179999828,5.179999828,0,2.480000019,0.109999999,2.579999924,30,2,233,725,265,0.184027778,2421
4445114986,5/4/2016,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,180,897,180,0.125,2070
4445114986,5/5/2016,3800,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,2,6,185,734,193,0.134027778,2120
4445114986,5/6/2016,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,229,809,229,0.159027778,2211
4445114986,5/7/2016,5183,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,26,4,108,866,138,0.095833333,2123
4445114986,5/8/2016,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,8,308,733,316,0.219444444,2423
4445114986,5/9/2016,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,266,641,266,0.184722222,2281
4445114986,5/10/2016,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,231,783,231,0.160416667,2181
4445114986,5/11/2016,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,34,22,232,622,288,0.2,2499
4445114986,5/12/2016,768,0.519999981,0.519999981,0,0,0,0.519999981,0,0,58,380,58,0.040277778,1212
4558609924,4/12/2016,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,318,1122,318,0.220833333,1909
4558609924,4/13/2016,4978,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,19,7,127,1287,153,0.10625,1722
4558609924,4/14/2016,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,279,1161,279,0.19375,1922
4558609924,4/15/2016,7795,5.150000095,5.150000095,0,0.589999974,0.839999974,3.730000019,17,30,262,1131,309,0.214583333,2121
4558609924,4/16/2016,7289,4.820000172,4.820000172,0,0.550000012,0.75,3.5,8,12,308,1112,328,0.227777778,1997
4558609924,4/17/2016,9634,6.400000095,6.400000095,0,0.550000012,1.139999986,4.710000038,7,19,304,1110,330,0.229166667,2117
4558609924,4/18/2016,8940,5.909999847,5.909999847,0,0.980000019,0.930000007,4,14,15,331,1080,360,0.25,2116
4558609924,4/19/2016,5401,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,1,9,248,1182,258,0.179166667,1876
4558609924,4/20/2016,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,222,1218,222,0.154166667,1788
4558609924,4/21/2016,13743,9.079999924,9.079999924,0,0.419999987,0.970000029,7.699999809,6,21,432,844,459,0.31875,2486
4558609924,4/22/2016,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,20,25,273,1122,318,0.220833333,2094
4558609924,4/23/2016,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,5,5,308,1122,318,0.220833333,2085
4558609924,4/24/2016,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,395,1045,395,0.274305556,2173
4558609924,4/25/2016,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,18,10,340,993,368,0.255555556,2225
4558609924,4/26/2016,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,12,41,283,1062,336,0.233333333,2223
4558609924,4/27/2016,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,27,14,312,1087,353,0.245138889,2098
4558609924,4/28/2016,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,1,11,367,985,379,0.263194444,2185
4558609924,4/29/2016,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,15,29,197,1096,241,0.167361111,1918
4558609924,4/30/2016,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,7,29,293,1111,329,0.228472222,2105
4558609924,5/1/2016,3428,2.269999981,2.269999981,0,0,0,2.269999981,0,0,190,1121,190,0.131944444,1692
4558609924,5/2/2016,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,383,1057,383,0.265972222,2066
4558609924,5/3/2016,5267,3.480000019,3.480000019,0,0.600000024,0.280000001,2.599999905,21,10,237,1172,268,0.186111111,1953
4558609924,5/4/2016,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,252,1188,252,0.175,1842
4558609924,5/5/2016,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,14,8,370,1048,392,0.272222222,2262
4558609924,5/6/2016,3755,2.480000019,2.480000019,0,0,0,2.480000019,0,0,202,1238,202,0.140277778,1722
4558609924,5/7/2016,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,23,16,233,1116,272,0.188888889,1973
4558609924,5/8/2016,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,66,35,238,1019,339,0.235416667,2666
4558609924,5/9/2016,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,6,30,339,1065,375,0.260416667,2223
4558609924,5/10/2016,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,11,18,220,1191,249,0.172916667,1889
4558609924,5/11/2016,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,4,31,324,1081,359,0.249305556,2131
4558609924,5/12/2016,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,247,736,247,0.171527778,1452
4702921684,4/12/2016,7213,5.880000114,5.880000114,0,0,0,5.849999905,0,0,263,718,263,0.182638889,2947
4702921684,4/13/2016,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,258,777,258,0.179166667,2898
4702921684,4/14/2016,7860,6.369999886,6.369999886,0,0,0,6.369999886,0,0,271,772,271,0.188194444,2984
4702921684,4/15/2016,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,1,8,256,944,265,0.184027778,2896
4702921684,4/16/2016,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,3,24,335,556,362,0.251388889,3328
4702921684,4/17/2016,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,12,66,302,437,380,0.263888889,3394
4702921684,4/18/2016,9105,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,22,30,191,890,243,0.16875,3013
4702921684,4/19/2016,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,10,8,179,757,197,0.136805556,2812
4702921684,4/20/2016,8793,7.130000114,7.130000114,0,0.159999996,1.230000019,5.730000019,2,29,260,717,291,0.202083333,3061
4702921684,4/21/2016,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.940000057,4,41,144,901,189,0.13125,2729
4702921684,4/22/2016,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,72,1341,72,0.05,2241
4702921684,4/23/2016,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,9,66,408,469,483,0.335416667,3691
4702921684,4/24/2016,15050,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,15,95,281,542,391,0.271527778,3538
4702921684,4/25/2016,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,6,15,270,730,291,0.202083333,3064
4702921684,4/26/2016,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.539999962,1,8,216,765,225,0.15625,2784
4702921684,4/27/2016,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,1,16,238,733,255,0.177083333,2908
4702921684,4/28/2016,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,14,9,232,738,255,0.177083333,3033
4702921684,4/29/2016,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,12,19,267,692,298,0.206944444,3165
4702921684,4/30/2016,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.880000114,4,36,263,728,303,0.210416667,3115
4702921684,5/1/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,2017
4702921684,5/2/2016,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,5,40,195,1131,240,0.166666667,2859
4702921684,5/3/2016,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,313,729,313,0.217361111,3145
4702921684,5/4/2016,8161,6.619999886,6.619999886,0,0.340000004,0.730000019,5.539999962,4,15,251,757,270,0.1875,3004
4702921684,5/5/2016,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,8,5,241,745,254,0.176388889,3006
4702921684,5/6/2016,6943,5.630000114,5.630000114,0,0.079999998,0.660000026,4.869999886,1,16,207,682,224,0.155555556,2859
4702921684,5/7/2016,14370,11.64999962,11.64999962,0,0.370000005,2.309999943,8.970000267,5,46,439,577,490,0.340277778,3683
4702921684,5/8/2016,12857,10.43000031,10.43000031,0,0.680000007,6.210000038,3.539999962,9,125,192,1019,326,0.226388889,3287
4702921684,5/9/2016,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,12,253,746,265,0.184027778,2990
4702921684,5/10/2016,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,1,37,262,701,300,0.208333333,3172
4702921684,5/11/2016,9810,7.960000038,7.960000038,0,0.779999971,2.160000086,4.980000019,10,41,235,784,286,0.198611111,3069
4702921684,5/12/2016,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,68,241,68,0.047222222,1240
5553957443,4/12/2016,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,19,13,277,767,309,0.214583333,2026
5553957443,4/13/2016,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,226,647,226,0.156944444,1718
5553957443,4/14/2016,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,61,41,256,693,358,0.248611111,2324
5553957443,4/15/2016,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,58,38,239,689,335,0.232638889,2254
5553957443,4/16/2016,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,288,521,288,0.2,1831
5553957443,4/17/2016,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,46,943,46,0.031944444,1397
5553957443,4/18/2016,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,206,622,206,0.143055556,1683
5553957443,4/19/2016,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,69,28,249,756,346,0.240277778,2284
5553957443,4/20/2016,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,148,598,148,0.102777778,1570
5553957443,4/21/2016,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,47,42,177,801,266,0.184722222,2066
5553957443,4/22/2016,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,25,16,270,781,311,0.215972222,2105
5553957443,4/23/2016,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,272,443,272,0.188888889,1776
5553957443,4/24/2016,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,104,582,104,0.072222222,1507
5553957443,4/25/2016,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,51,11,201,732,263,0.182638889,2033
5553957443,4/26/2016,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,40,18,238,750,296,0.205555556,2093
5553957443,4/27/2016,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,16,16,206,745,238,0.165277778,1922
5553957443,4/28/2016,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,49,13,165,727,227,0.157638889,1999
5553957443,4/29/2016,12764,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,46,15,270,709,331,0.229861111,2169
5553957443,4/30/2016,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,84,506,84,0.058333333,1463
5553957443,5/1/2016,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,237,436,237,0.164583333,1747
5553957443,5/2/2016,9769,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,23,9,227,724,259,0.179861111,1996
5553957443,5/3/2016,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,26,29,247,812,302,0.209722222,2116
5553957443,5/4/2016,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,224,651,224,0.155555556,1698
5553957443,5/5/2016,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,44,29,241,692,314,0.218055556,2156
5553957443,5/6/2016,9632,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,21,9,229,761,259,0.179861111,1916
5553957443,5/7/2016,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,96,902,96,0.066666667,1494
5553957443,5/8/2016,6083,4,4,0,0.219999999,0.469999999,3.299999952,3,8,210,505,221,0.153472222,1762
5553957443,5/9/2016,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,59,22,251,667,332,0.230555556,2272
5553957443,5/10/2016,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,61,40,265,707,366,0.254166667,2335
5553957443,5/11/2016,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,195,628,195,0.135416667,1693
5553957443,5/12/2016,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,8,6,48,222,62,0.043055556,741
5577150313,4/12/2016,8135,6.079999924,6.079999924,0,3.599999905,0.379999995,2.099999905,86,16,140,728,242,0.168055556,3405
5577150313,4/13/2016,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,15,11,144,776,170,0.118055556,2551
5577150313,4/14/2016,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,118,30,176,662,324,0.225,4022
5577150313,4/15/2016,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,115,54,199,695,368,0.255555556,4005
5577150313,4/16/2016,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,184,56,158,472,398,0.276388889,4274
5577150313,4/17/2016,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,200,37,159,525,396,0.275,4552
5577150313,4/18/2016,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,114,32,130,623,276,0.191666667,3625
5577150313,4/19/2016,12574,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,108,23,111,733,242,0.168055556,3501
5577150313,4/20/2016,8330,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,87,16,113,773,216,0.15,3192
5577150313,4/21/2016,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,110,74,175,670,359,0.249305556,4018
5577150313,4/22/2016,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,62,30,200,823,292,0.202777778,3329
5577150313,4/23/2016,7638,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,24,24,223,627,271,0.188194444,3152
5577150313,4/24/2016,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,210,65,141,425,416,0.288888889,4392
5577150313,4/25/2016,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,61,38,214,743,313,0.217361111,3374
5577150313,4/26/2016,5325,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,38,32,181,759,251,0.174305556,3088
5577150313,4/27/2016,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,63,16,190,773,269,0.186805556,3294
5577150313,4/28/2016,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,99,51,141,692,291,0.202083333,3580
5577150313,4/29/2016,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,97,36,165,739,298,0.206944444,3544
5577150313,4/30/2016,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,207,45,163,621,415,0.288194444,4501
5577150313,5/1/2016,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,194,72,178,499,444,0.308333333,4546
5577150313,5/2/2016,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,37,20,235,732,292,0.202777778,3014
5577150313,5/3/2016,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,97,8,212,580,317,0.220138889,3795
5577150313,5/4/2016,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,25,9,141,631,175,0.121527778,2755
5577150313,5/5/2016,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,45,21,143,1153,209,0.145138889,3004
5577150313,5/6/2016,4950,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,41,16,79,1304,136,0.094444444,2643
5577150313,5/7/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1819
5577150313,5/8/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1819
5577150313,5/9/2016,3421,2.559999943,2.559999943,0,1.429999948,0.140000001,0.99000001,34,11,70,1099,115,0.079861111,2489
5577150313,5/10/2016,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,104,37,194,639,335,0.232638889,3841
5577150313,5/11/2016,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,45,15,63,257,123,0.085416667,1665
6117666160,4/12/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1496
6117666160,4/13/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1496
6117666160,4/14/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1496
6117666160,4/15/2016,14019,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,6,513,921,519,0.360416667,2865
6117666160,4/16/2016,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,7,15,518,502,540,0.375,2828
6117666160,4/17/2016,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,312,702,312,0.216666667,2225
6117666160,4/18/2016,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,241,759,241,0.167361111,2018
6117666160,4/19/2016,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,480,425,480,0.333333333,2606
6117666160,4/20/2016,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,26,10,349,587,385,0.267361111,2536
6117666160,4/21/2016,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.619999886,11,19,294,579,324,0.225,4900
6117666160,4/22/2016,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,402,413,402,0.279166667,2409
6117666160,4/23/2016,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,512,468,512,0.355555556,2651
6117666160,4/24/2016,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,362,711,362,0.251388889,2305
6117666160,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1497
6117666160,4/26/2016,9543,7.210000038,7.210000038,0,0,0.340000004,6.869999886,0,7,352,1077,359,0.249305556,2450
6117666160,4/27/2016,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,458,417,458,0.318055556,2576
6117666160,4/28/2016,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,141,758,141,0.097916667,1879
6117666160,4/29/2016,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,461,479,461,0.320138889,2560
6117666160,4/30/2016,6987,5.28000021,5.28000021,0,0,0,5.28000021,0,0,343,1040,343,0.238194444,2275
6117666160,5/1/2016,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,397,525,397,0.275694444,2361
6117666160,5/2/2016,4933,3.730000019,3.730000019,0,0,0,3.730000019,0,0,236,1204,236,0.163888889,2044
6117666160,5/3/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1496
6117666160,5/4/2016,2997,2.25999999,2.25999999,0,0,0,2.25999999,0,0,156,1279,156,0.108333333,1902
6117666160,5/5/2016,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,487,479,487,0.338194444,2636
6117666160,5/6/2016,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,133,673,133,0.092361111,1838
6117666160,5/7/2016,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,412,456,412,0.286111111,2469
6117666160,5/8/2016,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,318,517,318,0.220833333,2250
6117666160,5/9/2016,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,197,125,197,0.136805556,1248
6290855005,4/12/2016,4562,3.450000048,3.450000048,0,0,0,3.450000048,0,0,199,1241,199,0.138194444,2560
6290855005,4/13/2016,7142,5.400000095,5.400000095,0,0,0,5.389999866,0,0,350,1090,350,0.243055556,2905
6290855005,4/14/2016,7671,5.800000191,5.800000191,0,0,0,5.769999981,0,0,363,1077,363,0.252083333,2952
6290855005,4/15/2016,9501,7.179999828,7.179999828,0,0,0,7.170000076,0,0,328,1112,328,0.227777778,2896
6290855005,4/16/2016,8301,6.28000021,6.28000021,0,0,0,6.269999981,0,0,258,1182,258,0.179166667,2783
6290855005,4/17/2016,7851,5.940000057,5.940000057,0,1.139999986,0.790000021,4,31,12,225,1172,268,0.186111111,3171
6290855005,4/18/2016,6885,5.210000038,5.210000038,0,0,0,5.190000057,0,0,271,1169,271,0.188194444,2766
6290855005,4/19/2016,7142,5.400000095,5.400000095,0,0,0,5.389999866,0,0,321,1119,321,0.222916667,2839
6290855005,4/20/2016,6361,4.809999943,4.809999943,0,0,0,4.800000191,0,0,258,1182,258,0.179166667,2701
6290855005,4/21/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,2060
6290855005,4/22/2016,6238,4.71999979,4.71999979,0,0,0,4.71999979,0,0,302,1138,302,0.209722222,2796
6290855005,4/23/2016,0,0,0,0,0,0,0,33,0,0,1407,33,0.022916667,2664
6290855005,4/24/2016,5896,4.460000038,4.460000038,0,0,0,4.460000038,0,0,258,1182,258,0.179166667,2703
6290855005,4/25/2016,7802,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,8,3,249,1180,260,0.180555556,2771
6290855005,4/26/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,2060
6290855005,4/27/2016,5565,4.210000038,4.210000038,0,0,0,4.179999828,0,0,287,1153,287,0.199305556,2743
6290855005,4/28/2016,5731,4.329999924,4.329999924,0,0,0,4.329999924,0,0,255,1185,255,0.177083333,2687
6290855005,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,2060
6290855005,4/30/2016,6744,5.099999905,5.099999905,0,0,0,5.090000153,0,0,324,1116,324,0.225,2843
6290855005,5/1/2016,9837,7.440000057,7.440000057,0,0.660000026,2.75,4,8,95,282,1055,385,0.267361111,3327
6290855005,5/2/2016,6781,5.130000114,5.130000114,0,0,0,5.110000134,0,0,268,1172,268,0.186111111,2725
6290855005,5/3/2016,6047,4.570000172,4.570000172,0,0,0,4.570000172,0,0,240,1200,240,0.166666667,2671
6290855005,5/4/2016,5832,4.409999847,4.409999847,0,0,0,4.400000095,0,0,272,1168,272,0.188888889,2718
6290855005,5/5/2016,6339,4.789999962,4.789999962,0,0,0,4.789999962,0,0,239,1201,239,0.165972222,2682
6290855005,5/6/2016,6116,4.619999886,4.619999886,0,0,0,4.590000153,0,0,305,1135,305,0.211805556,2806
6290855005,5/7/2016,5510,4.170000076,4.170000076,0,0,0,4.159999847,0,0,227,1213,227,0.157638889,2613
6290855005,5/8/2016,7706,5.829999924,5.829999924,0,0,0,5.820000172,0,0,251,1189,251,0.174305556,2712
6290855005,5/9/2016,6277,4.75,4.75,0,0,0,4.730000019,0,0,264,800,264,0.183333333,2175
6290855005,5/10/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,0
6775888955,4/12/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,4/13/2016,4053,2.910000086,2.910000086,0,1.110000014,0.579999983,1.220000029,17,18,85,1053,120,0.083333333,2400
6775888955,4/14/2016,5162,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,14,24,105,863,143,0.099305556,2507
6775888955,4/15/2016,1282,0.920000017,0.920000017,0,0,0,0.920000017,0,0,58,976,58,0.040277778,2127
6775888955,4/16/2016,4732,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,36,18,9,1377,63,0.04375,2225
6775888955,4/17/2016,2497,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,5,24,19,1392,48,0.033333333,2067
6775888955,4/18/2016,8294,5.949999809,5.949999809,0,2,0.769999981,3.170000076,30,31,146,1233,207,0.14375,2798
6775888955,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,4/20/2016,10771,7.71999979,7.71999979,0,3.769999981,1.74000001,2.220000029,70,113,178,1079,361,0.250694444,3727
6775888955,4/21/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,4/22/2016,637,0.460000008,0.460000008,0,0,0,0.460000008,0,0,20,1420,20,0.013888889,1922
6775888955,4/23/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,4/24/2016,2153,1.539999962,1.539999962,0,0.769999981,0.620000005,0.150000006,11,18,11,1400,40,0.027777778,2053
6775888955,4/25/2016,6474,4.639999866,4.639999866,0,2.269999981,0.460000008,1.899999976,33,13,92,1302,138,0.095833333,2484
6775888955,4/26/2016,7091,5.269999981,5.269999981,2,3.480000019,0.870000005,0.730000019,42,30,47,1321,119,0.082638889,2584
6775888955,4/27/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,4/28/2016,703,0.5,0.5,0,0.059999999,0.200000003,0.239999995,2,13,15,1410,30,0.020833333,1993
6775888955,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,4/30/2016,2503,1.789999962,1.789999962,0,0.159999996,0.159999996,1.480000019,3,9,84,1344,96,0.066666667,2280
6775888955,5/1/2016,2487,1.779999971,1.779999971,0,0.479999989,0.620000005,0.680000007,9,34,50,1347,93,0.064583333,2319
6775888955,5/2/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,5/3/2016,9,0.01,0.01,0,0,0,0.01,0,0,1,1439,1,0.000694444,1843
6775888955,5/4/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,5/5/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1841
6775888955,5/6/2016,4697,3.369999886,3.369999886,0,0.469999999,0.930000007,1.929999948,12,35,75,1318,122,0.084722222,2496
6775888955,5/7/2016,1967,1.409999967,1.409999967,0,0.129999995,0.239999995,1.049999952,2,5,49,551,56,0.038888889,1032
6962181067,4/12/2016,10199,6.739999771,6.739999771,0,3.400000095,0.829999983,2.50999999,50,14,189,796,253,0.175694444,1994
6962181067,4/13/2016,5652,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,8,24,142,548,174,0.120833333,1718
6962181067,4/14/2016,1551,1.029999971,1.029999971,0,0,0,1.029999971,0,0,86,862,86,0.059722222,1466
6962181067,4/15/2016,5563,3.680000067,3.680000067,0,0,0,3.680000067,0,0,217,837,217,0.150694444,1756
